date,value,category,ref_area,year,month
2022-12-01,119116.2755413409,Вторичный рынок,Республика Крым,2022,12
2023-01-01,121305.1069281046,Вторичный рынок,Республика Крым,2023,1
2023-02-01,124696.0782010869,Вторичный рынок,Республика Крым,2023,2
2023-03-01,126453.9795099951,Вторичный рынок,Республика Крым,2023,3
2023-04-01,126564.2866044423,Вторичный рынок,Республика Крым,2023,4
2023-05-01,127410.6293745657,Вторичный рынок,Республика Крым,2023,5
2023-06-01,129945.7245034843,Вторичный рынок,Республика Крым,2023,6
2023-07-01,131710.659351439,Вторичный рынок,Республика Крым,2023,7
2023-08-01,133543.3436264623,Вторичный рынок,Республика Крым,2023,8
2023-09-01,137232.4524388081,Вторичный рынок,Республика Крым,2023,9
2023-10-01,140476.0960955979,Вторичный рынок,Республика Крым,2023,10
2023-11-01,143321.3843362411,Вторичный рынок,Республика Крым,2023,11
2023-12-01,142444.8205549133,Вторичный рынок,Республика Крым,2023,12
2024-01-01,145118.9752460384,Вторичный рынок,Республика Крым,2024,1
2024-02-01,146481.9556990246,Вторичный рынок,Республика Крым,2024,2
2024-03-01,151494.8361667724,Вторичный рынок,Республика Крым,2024,3
2024-04-01,151344.9487363863,Вторичный рынок,Республика Крым,2024,4
2024-05-01,153580.9432141932,Вторичный рынок,Республика Крым,2024,5
2024-06-01,152735.6797441675,Вторичный рынок,Республика Крым,2024,6
2024-07-01,156368.6258774738,Вторичный рынок,Республика Крым,2024,7
2024-08-01,155925.8120533525,Вторичный рынок,Республика Крым,2024,8
2024-09-01,154871.4640167795,Вторичный рынок,Республика Крым,2024,9
2024-10-01,155696.3301213704,Вторичный рынок,Республика Крым,2024,10
2024-11-01,156738.4042153717,Вторичный рынок,Республика Крым,2024,11
2024-12-01,159843.4476564753,Вторичный рынок,Республика Крым,2024,12
2025-01-01,163378.8196613794,Вторичный рынок,Республика Крым,2025,1
2025-02-01,165056.8905157951,Вторичный рынок,Республика Крым,2025,2
2025-03-01,165906.4294729385,Вторичный рынок,Республика Крым,2025,3
2025-04-01,166616.3416162889,Вторичный рынок,Республика Крым,2025,4
2025-05-01,164108.0254517568,Вторичный рынок,Республика Крым,2025,5
2025-06-01,167481.636962126,Вторичный рынок,Республика Крым,2025,6
2025-07-01,168868.8208538691,Вторичный рынок,Республика Крым,2025,7
2025-08-01,168136.6211212356,Вторичный рынок,Республика Крым,2025,8
2025-09-01,168983.6304763275,Вторичный рынок,Республика Крым,2025,9
2022-01-01,102881.3559322034,"Первичный рынок, бизнес-класс",Пензенская область,2022,1
2022-02-01,101905.331452381,"Первичный рынок, бизнес-класс",Пензенская область,2022,2
2022-03-01,115101.8987012987,"Первичный рынок, бизнес-класс",Пензенская область,2022,3
2022-04-01,110218.9989783654,"Первичный рынок, бизнес-класс",Пензенская область,2022,4
2022-05-01,114183.2979274611,"Первичный рынок, бизнес-класс",Пензенская область,2022,5
2022-06-01,115234.11375,"Первичный рынок, бизнес-класс",Пензенская область,2022,6
2022-07-01,115991.0590097403,"Первичный рынок, бизнес-класс",Пензенская область,2022,7
2022-08-01,111941.685483871,"Первичный рынок, бизнес-класс",Пензенская область,2022,8
2022-09-01,123286.4440119048,"Первичный рынок, бизнес-класс",Пензенская область,2022,9
2022-10-01,123156.5348926014,"Первичный рынок, бизнес-класс",Пензенская область,2022,10
2022-11-01,115345.5572429907,"Первичный рынок, бизнес-класс",Пензенская область,2022,11
2022-12-01,113785.5456730769,"Первичный рынок, бизнес-класс",Пензенская область,2022,12
2023-01-01,114604.3024857143,"Первичный рынок, бизнес-класс",Пензенская область,2023,1
2023-02-01,112663.4107453416,"Первичный рынок, бизнес-класс",Пензенская область,2023,2
2023-03-01,114515.5618587663,"Первичный рынок, бизнес-класс",Пензенская область,2023,3
